,Hotel_name,neg,pos,Avg_score,score
118,Bentley London,91.35238095238093,42.72857142857143,8.400000000000002,-1.1379694639473972
119,Bermondsey Square Hotel A Bespoke Hotel,40.4423076923077,43.9153846153846,8.300000000000008,0.07908565423016246
120,Best Western Allegro Nation,10.625,91.35,7.8,0.8836891078270388
121,Best Western Amiral Hotel,53.31666666666667,33.96666666666667,7.5,-0.569676153091266
122,Best Western Antares Hotel Concorde,46.25500000000001,26.520000000000003,8.099999999999998,-0.7441553544494722
123,Best Western Atlantic Hotel,23.69393939393939,35.74242424242424,8.5,0.33709198813056385
124,Best Western Aulivia Op ra,41.154545454545456,51.67272727272727,7.799999999999998,0.2035538353272343
125,Best Western Blue Tower Hotel,56.7688524590164,31.821311475409843,7.399999999999992,-0.7839884601514604
126,Best Western Bretagne Montparnasse,24.95,37.92999999999999,7.7,0.3422093329818085
127,Best Western Delphi Hotel,36.72,34.36,7.5,-0.06868451688009311
128,Best Western Ducs de Bourgogne,61.95625000000002,56.33749999999999,7.700000000000002,-0.09973374750388335
129,Best Western Hotel Ascot,47.44827586206897,47.55517241379311,7.699999999999997,0.0022478427960264565
130,Best Western Hotel Astoria,10.733333333333334,21.649999999999995,7.7,0.5042340261739798
131,Best Western Hotel City,36.67272727272727,53.41818181818181,8.400000000000002,0.3134785568413886
132,Best Western Hotel Major,24.1875,29.6875,8.1,0.18526315789473685
133,Best Western Hotel Mirage,29.90909090909091,19.472727272727273,8.5,-0.5359477124183007
134,Best Western Hotel Montmartre Sacr Coeur,48.48399999999999,42.348,7.1999999999999975,-0.14489468215736254
135,Best Western Hotel Pension Arenberg Wien Zentrum,89.09545454545456,32.35454545454545,7.699999999999999,-1.7537229558864855
136,Best Western Hotel St George,43.54166666666666,49.60833333333335,8.100000000000005,0.12229128170670296
137,Best Western Le 18 Paris,46.625,7.199999999999999,7.6,-5.475694444444445
138,Best Western Le Jardin de Cluny,26.275000000000002,82.6,8.5,0.6819007263922517
139,Best Western Madison Hotel,31.24925373134328,37.47313432835822,8.39999999999999,0.1660891384872748
140,Best Western Maitrise Hotel Edgware Road,88.95952380952382,27.54285714285715,6.599999999999999,-2.229858229598893
141,Best Western Mercedes Arc de Triomphe,21.687500000000004,50.12499999999999,7.799999999999999,0.5673316708229426
142,Best Western Mornington Hotel Hyde Park,43.97377049180327,39.25737704918034,8.0,-0.12014030985092022
143,Best Western Nouvel Orl ans Montparnasse,76.09166666666668,41.15,8.099999999999998,-0.8491292021061163
144,Best Western Op ra Batignolles,25.628571428571437,34.199999999999996,7.6000000000000005,0.25062656641603975
145,Best Western PLUS Epping Forest,51.01219512195122,26.88536585365853,7.5,-0.8973963530799244
146,Best Western Palm Hotel,57.958888888888914,32.44777777777779,7.899999999999987,-0.7862205937746125
147,Best Western Paris Gare Saint Lazare,86.70000000000003,42.6090909090909,7.6,-1.0347770428845755
148,Best Western Plus 61 Paris Nation Hotel,57.025000000000006,43.912499999999994,7.700000000000001,-0.2986051807571879
149,Best Western Plus Elys e Secret,31.675000000000004,38.975,7.7,0.187299550994227
150,Best Western Plus Hotel Blue Square,32.72790697674419,35.318604651162794,7.300000000000006,0.07335220912622643
151,Best Western Plus Hotel Felice Casati,37.500000000000014,46.727272727272734,8.400000000000002,0.19747081712062237
152,Best Western Plus Hotel Galles,40.759210526315776,48.78947368421052,8.5,0.1645900755124058
153,Best Western Plus Seraphine Hammersmith Hotel,35.088235294117645,42.15966386554622,7.799999999999984,0.16772971895555122
154,Best Western Plus de Neuville Arc de Triomphe,86.83636363636363,31.554545454545448,8.0,-1.7519446845289546
155,Best Western Premier Faubourg 88,29.382142857142863,60.050000000000004,8.400000000000004,0.510705364577138
156,Best Western Premier Hotel Couture,31.233333333333334,56.36352201257862,8.700000000000026,0.4458590908076503
157,Best Western Premier Hotel Dante,17.2875,33.881249999999994,8.400000000000002,0.4897620365246263
158,Best Western Premier Kaiserhof Wien,24.557142857142853,23.771428571428572,9.4,-0.03305288461538442
159,Best Western Premier Kapital Op ra,30.71785714285715,58.29642857142858,8.900000000000004,0.47307480242602457
160,Best Western Premier Le Swann,49.620000000000005,64.81,8.299999999999999,0.2343774108933806
161,Best Western Premier Louvre Saint Honor ,39.109523809523814,54.96666666666666,8.099999999999998,0.28848652863207125
162,Best Western Premier Marais Grands Boulevards,47.417857142857144,41.13928571428571,8.300000000000004,-0.15261741470613777
163,Best Western Premier Op ra Faubourg Ex Hotel Jules ,40.59473684210527,52.728947368421075,8.1,0.2301242701003146
164,Best Western Premier Op ra Li ge,18.700000000000003,35.945454545454545,8.700000000000001,0.47976732422862917
165,Best Western Premier Op ra Opal,17.162499999999998,38.64374999999999,8.599999999999998,0.5558790231279314
166,Best Western Premier Trocadero La Tour,26.071428571428573,21.785714285714285,8.0,-0.19672131147540997
167,Best Western S vres Montparnasse,41.16842105263157,38.721052631578935,7.8,-0.06320511077885024
168,Best Western Seraphine Kensington Olympia,53.71505376344085,36.95591397849464,7.399999999999987,-0.45349006372021194
169,Best Western The Boltons Hotel London Kensington,62.258823529411764,48.91960784313727,7.699999999999993,-0.2726762595695214
170,Best Western Tour Eiffel Invalides,42.8,53.48,7.9,0.19970082273747194
171,Bianca Maria Palace Hotel,30.25507246376811,43.60579710144927,9.0,0.3061685721882479
172,Bilderberg Garden Hotel,44.30704225352114,49.06338028169013,8.10000000000001,0.09694273001291757
173,Bilderberg Hotel Jan Luyken,28.890566037735837,63.533962264150944,8.300000000000008,0.5452736613904317
174,Blakemore Hyde Park,40.91075581395346,43.115116279069746,8.5,0.05112732274333204
175,Blakes Hotel,65.91428571428573,28.714285714285715,8.0,-1.2955223880597018
176,Bloomsbury Palace Hotel,70.26627450980396,38.495686274509794,6.7999999999999705,-0.8253025549081145
177,BoB Hotel by Elegancia,69.39999999999999,96.27142857142859,9.0,0.2791215313844786
178,Boscolo Milano Autograph Collection,36.728571428571435,44.32857142857143,7.900000000000003,0.1714469867869802
179,Boutique H tel Konfidentiel,62.699999999999996,83.15,8.9,0.24594107035478063
180,Boutique Hotel Notting Hill,39.08734177215189,47.15063291139242,8.399999999999988,0.17101130231684122
181,Boutiquehotel Das Tyrol,27.49090909090909,71.41818181818181,9.400000000000002,0.615071283095723
182,Bradford Elys es Astotel,39.7875,71.5125,9.1,0.443628736234924
183,Britannia International Hotel Canary Wharf,67.99480286738356,25.71523297491037,7.099999999999937,-1.6441449289502517
184,Brunelleschi Hotel,27.88333333333334,36.06666666666668,8.300000000000004,0.22689463955637712
185,Buddha Bar Hotel Paris,55.949999999999996,54.699999999999996,8.799999999999999,-0.022851919561243147
186,Bulgari Hotel London,2.6,71.3,9.3,0.9635343618513325
187,Bulgari Hotel Milano,54.36666666666665,61.5,9.2,0.11598915989159914
188,COMO Metropolitan London,34.541176470588226,44.45294117647058,9.0,0.22297207886727546
189,COMO The Halkin,10.166666666666666,76.53333333333332,9.3,0.8671602787456445
190,COQ Hotel Paris,30.3125,47.553125,9.0,0.3625550371295262
191,Ca Bianca Hotel Corte Del Naviglio,54.3,17.66,7.7,-2.0747451868629674
192,Caesar Hotel,29.33214285714286,61.33214285714285,8.199999999999996,0.5217492575554649
193,Camperio House Suites Apartments,20.57777777777778,50.53888888888888,8.900000000000002,0.5928328020226447
194,Canal House,42.58823529411766,57.05882352941177,9.3,0.25360824742268023
195,Canary Riverside Plaza Hotel,45.184615384615384,35.40769230769231,8.900000000000002,-0.2761242667825331
196,Capri by Fraser Barcelona,21.402040816326537,58.6142857142857,8.800000000000006,0.634866474008565
197,Carlyle Brera Hotel,35.170588235294126,44.04117647058823,8.200000000000001,0.20141578736476537
198,Castille Paris Starhotels Collezione,29.38888888888889,65.86666666666667,8.700000000000001,0.553812415654521
199,Catalonia Atenas,45.838356164383555,48.699999999999996,7.89999999999999,0.058760653708756494
200,Catalonia Barcelona 505,61.045454545454554,39.290909090909096,8.200000000000001,-0.553678852383156
201,Catalonia Barcelona Plaza,45.11470588235296,54.736764705882365,8.39999999999999,0.1757878616909808
202,Catalonia Born,31.585714285714293,62.82142857142859,8.800000000000004,0.49721432632177376
203,Catalonia Catedral,32.33958333333334,62.354166666666686,9.199999999999992,0.4813564984964919
204,Catalonia Diagonal Centro,24.56,48.36999999999999,8.099999999999998,0.49224726069878016
205,Catalonia Eixample 1864,39.59166666666666,44.611111111111114,8.300000000000004,0.11251556662515584
206,Catalonia La Pedrera,34.25600000000001,55.623999999999995,8.400000000000004,0.3841507263051918
207,Catalonia Magdalenes,27.009999999999998,64.94999999999999,9.400000000000002,0.5841416474210931
208,Catalonia Park Putxet,36.074999999999996,40.237500000000004,7.400000000000003,0.10344827586206917
209,Catalonia Passeig de Gr cia 4 Sup,27.07894736842106,63.23157894736844,9.199999999999994,0.5717496254369901
210,Catalonia Plaza Catalunya,36.65979381443299,61.117525773195865,8.600000000000014,0.40017542675932793
211,Catalonia Port,18.55,56.84166666666666,8.799999999999999,0.6736548893124175
212,Catalonia Ramblas 4 Sup,45.79848484848486,44.439393939393945,8.60000000000001,-0.030583020797818095
213,Catalonia Rigoletto,27.13666666666666,44.71,8.599999999999996,0.39305151718482084
214,Catalonia Square 4 Sup,24.3,56.64761904761907,9.400000000000002,0.5710322797579019
215,Ch teau Monfort Relais Ch teaux,62.22142857142857,55.199999999999996,9.0,-0.12719979296066256
216,Chambiges Elys es,23.128125000000004,68.7,8.9,0.6633460698689956
217,Charlotte Street Hotel,46.92,53.17999999999999,9.5,0.11771342610003745
218,Chasse Hotel,21.20476190476191,70.55238095238094,8.900000000000002,0.6994465442764578
219,Chateau Frontenac,16.311111111111117,43.3111111111111,8.5,0.6233966136480245
220,Chiswick Rooms,26.9,61.50714285714286,7.799999999999998,0.5626524213215655
221,City Hotel Deutschmeister,28.090476190476195,44.0,8.0,0.36158008658008645
222,City Rooms,48.333333333333336,46.76666666666667,7.900000000000001,-0.03349964362081246
223,Claridge s,53.35384615384615,64.92307692307692,9.299999999999999,0.17819905213270146
224,Claris Hotel Spa GL,30.41111111111111,56.29999999999999,8.6,0.4598381685415432
225,Clayton Crown Hotel London,50.38405797101447,33.581159420289836,8.0,-0.5003668378576671
226,Clayton Hotel Chiswick,44.16728971962619,43.02056074766356,8.5,-0.02665537017726831
227,Club Hotel Cortina,15.633333333333335,47.83333333333334,8.200000000000001,0.6731707317073171
228,Club Quarters Hotel Gracechurch,41.377777777777794,35.40246913580248,8.200000000000005,-0.16878225693960128
229,Club Quarters Hotel Lincoln s Inn Fields,26.69315068493151,54.37808219178082,8.899999999999988,0.5091193067311567
230,Club Quarters Hotel St Paul s,35.548717948717965,47.78589743589744,8.399999999999988,0.256083492072009
231,Club Quarters Hotel Trafalgar Square,22.727710843373494,44.128915662650606,8.5,0.48497010402162344
232,Col n Hotel Barcelona,28.124390243902436,70.93902439024392,8.899999999999995,0.6035413443355683
233,Colombia,38.91818181818182,49.24545454545455,8.299999999999999,0.20971017168174266
234,Comfort Inn Suites Kings Cross St Pancras,35.864130434782616,53.907608695652165,8.100000000000012,0.33471116039923354
235,Commodore Hotel,84.00571428571432,44.5157142857143,6.699999999999993,-0.8871024678283752
236,Condes de Barcelona,23.87,41.985,8.7,0.4314636179587948
237,Conrad London St James,32.58529411764705,43.3029411764706,9.100000000000001,0.2475039054540518
238,Conservatorium Hotel,57.2,67.76666666666668,9.2,0.15592720118052153
239,Copthorne Tara Hotel London Kensington,49.34196891191707,39.47279792746111,8.099999999999945,-0.250024611951564
240,Cordial Theaterhotel Wien,81.85714285714286,83.57142857142857,8.4,0.02051282051282044
241,Corendon Vitality Hotel Amsterdam,43.5469696969697,39.88939393939394,8.39999999999999,-0.09169293880806773
242,Corinthia Hotel London,45.95238095238095,81.64761904761905,9.400000000000002,0.4371865158054357
243,Corus Hotel Hyde Park,49.77669902912621,37.187378640776714,7.600000000000014,-0.3385374513745654
244,Cotton House Hotel Autograph Collection,92.75,31.474999999999994,8.799999999999999,-1.9467831612390791
245,Courthouse Hotel London,62.90141843971634,48.76453900709218,8.0,-0.28990081154193065
246,Courthouse Hotel Shoreditch,74.02962962962964,44.714814814814815,8.900000000000004,-0.655595129628096
247,Courtyard by Marriott Amsterdam Arena Atlas,27.552380952380954,38.135714285714286,8.399999999999997,0.2775176375101454
248,Courtyard by Marriott Vienna Prater Messe,38.636363636363626,50.457575757575746,8.699999999999996,0.23428022341000543
249,Courtyard by Marriott Vienna Schoenbrunn,61.42727272727273,42.92727272727273,8.299999999999999,-0.4309614570097416
250,Covent Garden Hotel,36.65555555555555,66.85555555555555,9.4,0.4517201263087918
251,Cram,40.88181818181818,41.099999999999994,8.5,0.005308560053085441
252,Crowne Plaza Amsterdam South,16.987999999999996,41.196000000000005,9.0,0.5876298669773766
253,Crowne Plaza Barcelona Fira Center,43.19333333333335,38.77333333333333,8.799999999999999,-0.11399587345254511
254,Crowne Plaza London Battersea,48.35833333333332,46.344444444444456,8.800000000000004,-0.043454807000718715
255,Crowne Plaza London Docklands,45.48514851485149,41.70297029702967,8.79999999999997,-0.0906932573599249
256,Crowne Plaza London Ealing,32.91555555555556,37.85555555555555,8.5,0.1304960375697092
257,Crowne Plaza London Kensington,41.612500000000004,46.237500000000004,8.699999999999996,0.10002703433360367
258,Crowne Plaza London Kings Cross,56.54673913043479,29.27826086956523,8.100000000000012,-0.9313558063558057
259,Crowne Plaza London The City,20.441666666666666,81.84166666666665,8.599999999999998,0.7502291009062214
260,Crowne Plaza Milan City,12.3,22.399999999999995,8.5,0.450892857142857
261,Crowne Plaza Paris R publique,47.739999999999995,42.84,8.0,-0.11437908496732005
262,D clic Hotel,27.842857142857138,79.41428571428571,8.799999999999999,0.6493973736283504
263,DO CO Hotel Vienna,36.52222222222222,55.9,9.0,0.3466507652554165
264,Danubius Hotel Regents Park,47.29655172413794,40.50172413793104,8.100000000000009,-0.1677663786130859
265,Das Opernring Hotel,83.73333333333333,73.72500000000001,8.900000000000002,-0.13575223239516207
266,Das Triest Hotel,35.711111111111116,33.477777777777774,8.1,-0.06671091934948581
267,De L Europe Amsterdam,35.50555555555555,68.68333333333334,9.099999999999998,0.48305427485238217
268,De Vere Devonport House,43.96821705426356,57.09612403100769,8.200000000000019,0.2299264126863435
269,Der Wilhelmshof,22.288888888888888,72.97777777777777,8.8,0.6945797807551766
270,Derag Livinghotel Kaiser Franz Joseph Vienna,57.11,32.739999999999995,8.0,-0.7443494196701286
271,Derby Alma,31.83571428571428,36.18571428571429,8.900000000000002,0.12021318594551947
272,Dikker en Thijs Fenice Hotel,38.23409090909091,56.00909090909091,8.399999999999995,0.317359194935887
273,Dorset Square Hotel,61.91111111111112,49.73333333333333,9.0,-0.2448614834673819
274,Dorsett Shepherds Bush,51.28083832335328,52.75149700598799,8.599999999999985,0.027878994267551766
275,DoubleTree By Hilton London Excel,46.30322580645161,36.431451612903224,8.399999999999986,-0.27096845600442715
276,DoubleTree By Hilton Milan,56.866666666666674,13.755555555555555,8.1,-3.134087237479807
277,DoubleTree by Hilton Amsterdam Centraal Station,43.44342105263157,38.65657894736842,8.399999999999988,-0.12382994656046808
278,DoubleTree by Hilton Hotel Amsterdam NDSM Wharf,44.50714285714286,29.760714285714283,8.199999999999996,-0.49549981999279996
279,DoubleTree by Hilton Hotel London Marble Arch,38.440000000000005,34.976,8.099999999999996,-0.09903934126258022
280,DoubleTree by Hilton Hotel London Tower of London,42.032941176470615,39.07623529411763,8.699999999999937,-0.07566506497103816
281,DoubleTree by Hilton London Chelsea,29.904651162790696,44.63953488372094,8.300000000000006,0.330085959885387
282,DoubleTree by Hilton London Docklands Riverside,67.47795698924728,42.185483870967765,8.099999999999982,-0.5995539412476883
283,DoubleTree by Hilton London Ealing,47.96031746031745,31.274603174603175,8.39999999999999,-0.5335228137847025
284,DoubleTree by Hilton London Hyde Park,46.18241758241758,47.17802197802197,8.399999999999986,0.02110313984906349
285,DoubleTree by Hilton London Islington,32.339583333333316,40.28333333333334,8.600000000000014,0.1971969383533311
286,DoubleTree by Hilton London Victoria,32.856363636363646,45.26,8.399999999999984,0.274052946611497
287,DoubleTree by Hilton London West End,46.81428571428571,43.02244897959183,8.300000000000006,-0.08813623642142222
288,DoubleTree by Hilton London Westminster,36.442647058823525,40.91250000000002,8.5,0.10925396739814226
289,Doubletree By Hilton London Greenwich,39.19620253164557,47.284810126582265,8.799999999999994,0.17106143755855957
290,Doubletree by Hilton London Kensington,48.279381443298945,50.25463917525771,8.0,0.03930498287074079
291,Draycott Hotel,39.18571428571429,34.71428571428571,9.200000000000001,-0.12880658436214026
292,Dukes Hotel,86.07500000000002,51.050000000000004,8.6,-0.6860920666013715
293,Duquesa Suites Barcelona,32.04375,71.98124999999999,9.099999999999998,0.5548319874967438
